index,direction_x,label,weight,max_hold_bars,direction_y,ema_distance,atr,rsi,body,volatility_5,hour,session_asia,session_europe,session_us,time
9257,sell,0,1.0,14,sell,-2.925278345442814e-05,0.0005335011504170164,54.516173509381595,0.00011279031865844049,0.00035855014786420175,15.0,0.0,1.0,0.0,2025-02-11 15:22:00+00:00
9268,buy,1,1.0,13,buy,0.0005149213483531767,0.0004928649154482413,75.30800545989428,3.442678541625041e-05,0.00010143132981729473,15.0,0.0,1.0,0.0,2025-02-11 15:33:00+00:00
9300,sell,0,1.0,9,sell,0.0005500684554395687,0.0003938508125225922,62.34210633858627,0.00033712600084282124,0.00020239382353705941,16.0,0.0,0.0,1.0,2025-02-11 16:05:00+00:00
9301,buy,0,0.5,10,buy,0.0005423850909165323,0.00039260188802991893,56.67651850314971,0.0002752749738919518,0.0002295500217681526,16.0,0.0,0.0,1.0,2025-02-11 16:06:00+00:00
9326,sell,1,1.0,9,sell,-7.543793083051776e-07,0.0003414264109010488,40.45237573782893,4.4770850732299284e-05,0.00019536186698709826,16.0,0.0,0.0,1.0,2025-02-11 16:31:00+00:00
9371,buy,0,0.5,10,buy,7.785410597948721e-05,0.0002993777929202932,68.62735010181346,0.00012047259678679244,7.901903084312274e-05,17.0,0.0,0.0,1.0,2025-02-11 17:16:00+00:00
9414,sell,0,1.0,9,sell,7.205809724997873e-05,0.00024406328106706284,48.92514162218558,5.163075747487422e-05,0.00011746901446728055,18.0,0.0,0.0,1.0,2025-02-11 17:59:00+00:00
9417,buy,0,1.0,9,buy,7.56284996972538e-05,0.00023533623554510284,53.64931961468764,9.636281978251095e-05,9.830664907918185e-05,18.0,0.0,0.0,1.0,2025-02-11 18:02:00+00:00
9418,sell,0,0.5,9,sell,8.262899420974363e-05,0.00022760552513666747,55.86516917418821,7.914945309449179e-05,8.558386826227848e-05,18.0,0.0,0.0,1.0,2025-02-11 18:03:00+00:00
9430,buy,0,1.0,9,buy,-6.55675524554962e-05,0.00026169091489632913,39.68102000109636,9.297696753897949e-05,0.00030035538685422165,18.0,0.0,0.0,1.0,2025-02-11 18:15:00+00:00
9437,sell,0,0.5,9,sell,-5.926211363457845e-05,0.00025758175089019876,52.29407693512077,0.00021686411053877276,0.0001513177803154811,18.0,0.0,0.0,1.0,2025-02-11 18:22:00+00:00
9453,buy,0,0.5,10,buy,3.984804749486301e-05,0.00022599586363122444,53.68332094821756,2.1683947855303312e-05,1.9407867240339375e-05,18.0,0.0,0.0,1.0,2025-02-11 18:38:00+00:00
9456,sell,0,1.0,10,sell,6.269690442456662e-05,0.0002328188683558682,58.75844434746761,3.544653166014192e-05,5.709341658770869e-05,18.0,0.0,0.0,1.0,2025-02-11 18:41:00+00:00
9457,buy,0,0.5,11,buy,6.756242303652217e-05,0.00022627359625315393,57.24432718845765,2.7532044718898594e-05,6.21818659675255e-05,18.0,0.0,0.0,1.0,2025-02-11 18:42:00+00:00
9481,sell,0,0.5,9,sell,-0.00012514348670223115,0.00019536146005056745,29.63978092273723,0.00013431902835692611,7.311134069864539e-05,19.0,0.0,0.0,1.0,2025-02-11 19:06:00+00:00
9516,buy,0,1.0,14,buy,-0.0003963000302533116,0.0002645129568954999,37.834602456531194,9.309847232302474e-05,0.00010127345144001473,19.0,0.0,0.0,1.0,2025-02-11 19:41:00+00:00
9518,sell,0,0.5,15,sell,-0.00037457773483621403,0.0002620835228370788,43.349056037404544,2.7581308836509117e-05,0.00013234224049927298,19.0,0.0,0.0,1.0,2025-02-11 19:43:00+00:00
9577,buy,0,0.5,16,buy,-0.00013735139230189406,0.0002539025405719907,52.18379840830174,0.00030031844110561747,0.00022533179613698208,20.0,0.0,0.0,1.0,2025-02-11 20:42:00+00:00
9629,sell,0,0.5,10,sell,0.00010108093768886895,0.00015816414732128776,62.29801481941444,1.0348092587902765e-05,0.00011255994012258903,21.0,0.0,0.0,1.0,2025-02-11 21:34:00+00:00
9632,buy,0,0.5,11,buy,9.655372930128342e-05,0.00014721007620390744,51.98156096759792,6.899942212977691e-06,0.00013703776147250558,21.0,0.0,0.0,1.0,2025-02-11 21:37:00+00:00
9651,sell,0,0.5,13,sell,-8.509439914164681e-05,0.00026811085955805267,40.73492894181136,0.00037280613942670954,0.00020505601591824105,23.0,0.0,0.0,1.0,2025-02-11 21:56:00+00:00
9668,buy,0,0.5,17,buy,0.00015304249448943913,0.00019477408822352553,60.917022188174265,6.552684445136083e-05,0.00010655377894356287,23.0,0.0,0.0,1.0,2025-02-11 23:13:00+00:00
9695,sell,0,0.5,11,sell,8.599270256502475e-05,0.00021271411170575903,39.32704252927385,1.035027040135393e-06,0.00013148925329228075,23.0,0.0,0.0,1.0,2025-02-11 23:40:00+00:00
9697,buy,0,0.5,11,buy,4.005156016148422e-05,0.00019596764937665468,39.76861125878321,7.590407794651865e-05,0.00010178051051773249,23.0,0.0,0.0,1.0,2025-02-11 23:42:00+00:00
9706,sell,1,1.0,15,sell,-0.00012275115312208092,0.00020522756943850497,24.29544412216957,0.0003590707662882332,0.00017091681192584049,0.0,1.0,0.0,0.0,2025-02-11 23:51:00+00:00
9776,buy,1,1.0,26,buy,-0.00010490560104820167,0.0004470099959763681,37.43537353078426,0.000791999764821018,0.00042362169533895395,1.0,1.0,0.0,0.0,2025-02-12 01:01:00+00:00
9788,sell,1,1.0,29,sell,-0.00039878714218865967,0.0004557476767454471,42.55786033386853,0.00014182508124669589,0.00022318104090534045,1.0,1.0,0.0,0.0,2025-02-12 01:13:00+00:00
9814,buy,0,1.0,42,buy,0.00015122755521076648,0.0005592937361089317,56.373140887872,5.528173819616007e-05,0.000272167535174161,1.0,1.0,0.0,0.0,2025-02-12 01:39:00+00:00
9833,sell,0,1.0,24,sell,0.00017796582725438013,0.00041509751717935204,50.576023532002466,0.00026262182974840604,0.00024342842670966087,2.0,1.0,0.0,0.0,2025-02-12 01:58:00+00:00
9836,buy,0,0.5,23,buy,0.00017341127853736762,0.0003778429089098834,55.74916176092173,0.00025218372102262855,0.0002589020104089319,2.0,1.0,0.0,0.0,2025-02-12 02:01:00+00:00
9853,sell,0,1.0,17,sell,0.00014688693300854024,0.00043315681487545615,48.47833039486147,0.0004239736175765974,0.00041038591808105,2.0,1.0,0.0,0.0,2025-02-12 02:18:00+00:00
9855,buy,1,1.0,17,buy,0.00014386763368660826,0.00042092675753889307,52.59065467352714,3.800081183556956e-05,0.00022476496904151553,2.0,1.0,0.0,0.0,2025-02-12 02:20:00+00:00
9856,sell,0,1.0,17,sell,0.00015249965368679749,0.0004100383152212491,55.74213025350202,0.00017960979771445903,0.00025382578632297516,2.0,1.0,0.0,0.0,2025-02-12 02:21:00+00:00
9863,buy,0,1.0,16,buy,0.00014233005647115192,0.000401649044281758,54.26790663462984,0.00033159648162317735,0.00020339210951299648,2.0,1.0,0.0,0.0,2025-02-12 02:28:00+00:00
9883,sell,1,1.0,18,sell,-0.000158307305907292,0.00037171918367814155,38.880977160735114,0.0002489346805769753,0.00021827685938073343,3.0,1.0,0.0,0.0,2025-02-12 02:48:00+00:00
9918,buy,0,1.0,17,buy,-0.0004166099169208523,0.00033818103574271993,41.10743878214193,1.3849000881130085e-05,0.0002658087382654635,3.0,1.0,0.0,0.0,2025-02-12 03:23:00+00:00
9924,sell,1,1.0,15,sell,-0.00039454750797430474,0.00032409725845020256,38.98767524226274,1.7314368328620442e-05,0.0002018508954277354,3.0,1.0,0.0,0.0,2025-02-12 03:29:00+00:00
9948,buy,0,0.5,11,buy,-0.00019157417413253572,0.00022756889560092948,47.25430608451937,5.1933393691509046e-05,0.00013003124074665505,4.0,1.0,0.0,0.0,2025-02-12 03:53:00+00:00
9956,sell,0,0.5,9,sell,-0.00015797219802724766,0.00019270468404715977,49.531561678778225,5.193213508590127e-05,5.9045227693026497e-05,4.0,1.0,0.0,0.0,2025-02-12 04:01:00+00:00
9970,buy,0,0.5,7,buy,5.862164703265329e-06,0.00023462077971803512,54.37687622931212,0.00029419552234411845,0.00023462404595803483,4.0,1.0,0.0,0.0,2025-02-12 04:15:00+00:00
9985,sell,1,1.0,11,sell,-0.00019249302371762844,0.00026573185655199915,43.673212399705996,0.00016383817775921205,0.00010700833189982871,4.0,1.0,0.0,0.0,2025-02-12 04:30:00+00:00
10037,buy,0,1.0,10,buy,-6.997099927023762e-05,0.0002893013672816436,52.784551425477346,0.00018956012348092874,0.0002225726746463999,5.0,1.0,0.0,0.0,2025-02-12 05:22:00+00:00
10038,sell,0,1.0,11,sell,-5.843867490003018e-05,0.0002950254563393948,54.96963038569156,8.905506340410791e-05,0.0002193872610883735,5.0,1.0,0.0,0.0,2025-02-12 05:23:00+00:00
10042,buy,0,0.5,13,buy,-8.514387270216738e-07,0.0002948438914853851,60.85482550509559,0.00021478518882905382,0.0001265826172752176,5.0,1.0,0.0,0.0,2025-02-12 05:27:00+00:00
10072,sell,0,1.0,13,sell,0.00013058857918525784,0.0003115883507270867,70.5989837303847,0.00010731415179411795,0.00025644874348032347,6.0,1.0,0.0,0.0,2025-02-12 05:57:00+00:00
10082,buy,1,1.0,13,buy,0.0006353651169274408,0.0004407405032199855,69.90840281355426,0.00036892356609056755,0.00032078946765670154,6.0,1.0,0.0,0.0,2025-02-12 06:07:00+00:00
10102,sell,0,1.0,21,sell,0.00015019759110766948,0.0003667267951220705,40.198897254655456,0.00012118798853904731,0.0002424787534037246,6.0,1.0,0.0,0.0,2025-02-12 06:27:00+00:00
10124,buy,1,1.0,17,buy,0.00042031207563997236,0.0003487523178154877,64.92719315518332,0.00010369768667734539,0.0002061644075237413,7.0,1.0,0.0,0.0,2025-02-12 06:49:00+00:00
10168,sell,0,0.5,15,sell,4.547059526237292e-05,0.00033072902883908524,51.29508437768172,0.00011060971879212933,0.0001742774795370007,7.0,1.0,0.0,0.0,2025-02-12 07:33:00+00:00
10182,buy,0,1.0,15,buy,2.554086630885713e-05,0.0002726100859555551,43.32006653093502,0.00014175545110225557,0.00013867435407821573,8.0,0.0,1.0,0.0,2025-02-12 07:47:00+00:00
10193,sell,0,1.0,13,sell,-0.00020074351079102785,0.0003848727518559284,32.76450475177835,0.00010624841016724227,0.000268858493697014,8.0,0.0,1.0,0.0,2025-02-12 07:58:00+00:00
10222,buy,0,0.5,17,buy,0.0001539885913809773,0.00027556288907250217,65.34243496173553,1.036847844313843e-05,5.708277043234142e-05,8.0,0.0,1.0,0.0,2025-02-12 08:27:00+00:00
10242,sell,0,0.5,12,sell,-2.908353879477983e-05,0.00027890160869119604,47.586669269954506,2.4209013707388748e-05,0.00013742320855903011,9.0,0.0,1.0,0.0,2025-02-12 08:47:00+00:00
10258,buy,0,1.0,13,buy,-8.218520062017078e-06,0.00031225974540528015,51.73438550171799,7.607363236042812e-05,0.00022092293601370098,9.0,0.0,1.0,0.0,2025-02-12 09:03:00+00:00
10264,sell,0,1.0,13,sell,2.4997185726944642e-05,0.0003325480705926843,52.14647783824339,0.00020400013138996542,0.00028449345299753014,9.0,0.0,1.0,0.0,2025-02-12 09:09:00+00:00
10270,buy,0,1.0,14,buy,-3.816165840269782e-05,0.0003342443955225444,45.38931156815894,8.647362295079133e-05,0.00019392045382361406,9.0,0.0,1.0,0.0,2025-02-12 09:15:00+00:00
10272,sell,0,1.0,14,sell,-0.00012122471637304991,0.00035020845724795756,34.453373620002665,7.614920398114958e-05,0.0002797569068589959,9.0,0.0,1.0,0.0,2025-02-12 09:17:00+00:00
10273,buy,0,1.0,13,buy,-0.0001501777044301426,0.00034690725552186157,37.5694871542615,0.00011767047076845584,0.00025553258459185446,9.0,0.0,1.0,0.0,2025-02-12 09:18:00+00:00
10279,sell,0,0.5,15,sell,-0.00020681597471161421,0.00034853011104987074,46.42903231614464,0.00013839800845268983,0.00022586666478760555,9.0,0.0,1.0,0.0,2025-02-12 09:24:00+00:00
10337,buy,0,1.0,12,buy,-0.0003794438040423834,0.00038924354569407906,28.245216977923448,3.572202713835886e-05,0.0003887792067019677,10.0,0.0,1.0,0.0,2025-02-12 10:22:00+00:00
10346,sell,1,1.0,16,sell,-0.0006379025619901533,0.0005123124999750793,27.855347922186994,4.8596852659505346e-05,0.0005214113032526178,10.0,0.0,1.0,0.0,2025-02-12 10:31:00+00:00
10368,buy,0,1.0,20,buy,-0.0004608283735567679,0.0003505938596002043,40.227542404311286,1.3878455952370396e-05,4.218024045843817e-05,11.0,0.0,1.0,0.0,2025-02-12 10:53:00+00:00
10373,sell,1,1.0,18,sell,-0.0005519689317385095,0.0003507098782511585,26.954350122977274,0.00022085028052498725,0.00012050697178905773,11.0,0.0,1.0,0.0,2025-02-12 10:58:00+00:00
10403,buy,1,1.0,15,buy,0.00015107482909715702,0.0003147179000687015,66.37828137780943,5.198919317958495e-05,0.00027687893240438015,11.0,0.0,1.0,0.0,2025-02-12 11:28:00+00:00
10404,sell,0,1.0,15,sell,0.00017412620695656412,0.0003081336383858896,62.15015270207197,0.0001663931002327833,0.00022072228503686167,11.0,0.0,1.0,0.0,2025-02-12 11:29:00+00:00
10405,buy,1,1.0,15,buy,0.00018967930457055213,0.00029300286530852714,60.44832291631248,5.4428126791934375e-05,0.00014461590451749035,11.0,0.0,1.0,0.0,2025-02-12 11:30:00+00:00
10422,sell,1,1.0,13,sell,-0.00019363978587996354,0.00027973302721640746,26.406342883181935,0.00014796347038939433,0.00032155111710657297,12.0,0.0,1.0,0.0,2025-02-12 11:47:00+00:00
10441,buy,0,1.0,15,buy,-9.48392840182225e-05,0.0002764578260912023,45.83986259550912,3.123367823416774e-05,0.00014248280665262578,12.0,0.0,1.0,0.0,2025-02-12 12:06:00+00:00
10451,sell,0,1.0,14,sell,3.0542576246386904e-05,0.0003002866004227932,51.88808675615548,0.00011309474043527844,0.00020102548354448987,12.0,0.0,1.0,0.0,2025-02-12 12:16:00+00:00
10456,buy,0,1.0,13,buy,2.2124672127514422e-05,0.00029258639363537555,51.54605404014425,0.00014917632120794349,0.00016175907223637902,12.0,0.0,1.0,0.0,2025-02-12 12:21:00+00:00
10466,sell,0,1.0,14,sell,1.3137603308876181e-05,0.00037096255445994455,46.01608844758006,0.00018530953459201728,0.0003356728885009458,12.0,0.0,1.0,0.0,2025-02-12 12:31:00+00:00
10468,buy,0,1.0,14,buy,9.143929979278426e-06,0.0003690106514324945,51.791024263196896,0.0002546286740332952,0.0002897086671939461,12.0,0.0,1.0,0.0,2025-02-12 12:33:00+00:00
10470,sell,0,1.0,14,sell,2.8863545485774285e-05,0.0003598795582759025,54.679018084692345,0.00014012602324080147,0.00016783238275297352,12.0,0.0,1.0,0.0,2025-02-12 12:35:00+00:00
10473,buy,0,1.0,15,buy,0.0001165194724147303,0.0003610450305356533,63.81978744857445,0.0003005339937916452,0.0001069922014395872,12.0,0.0,1.0,0.0,2025-02-12 12:38:00+00:00
10478,sell,0,1.0,17,sell,0.00022975379586500012,0.00033978280909971833,56.249592991518305,0.00018861153824146403,0.00015821047297786105,12.0,0.0,1.0,0.0,2025-02-12 12:43:00+00:00
10482,buy,1,1.0,16,buy,0.0002787848219706337,0.00036064064534854654,62.899488643642,0.0001615052567188074,0.0001509213865133813,13.0,0.0,1.0,0.0,2025-02-12 12:47:00+00:00
10502,sell,1,1.0,18,sell,-0.0006288893339667403,0.0005581383932803758,18.40731628358914,0.00020523987845629888,0.0003959892580162048,13.0,0.0,1.0,0.0,2025-02-12 13:07:00+00:00
10540,buy,0,1.0,40,buy,-6.388256527943346e-05,0.0009273567398160163,68.80870436371364,0.0010220867923481146,0.00041781474503112574,13.0,0.0,1.0,0.0,2025-02-12 13:45:00+00:00
10598,sell,0,1.0,17,sell,0.0006081563768298392,0.0006139398083317672,50.7440726046695,0.00043207220099307476,0.0003318946147357908,14.0,0.0,1.0,0.0,2025-02-12 14:43:00+00:00
10601,buy,0,1.0,16,buy,0.0006147394068817618,0.0006063392241632263,54.16090351934461,0.00037316591543988737,0.00034710549396946527,14.0,0.0,1.0,0.0,2025-02-12 14:46:00+00:00
10602,sell,1,1.0,16,sell,0.0005897909440036091,0.0006113374954606971,50.434610084295294,0.0003076077620843615,0.00040454586582136753,15.0,0.0,1.0,0.0,2025-02-12 14:47:00+00:00
10603,buy,0,1.0,16,buy,0.0005339061204646186,0.000625724505984539,44.12413984141456,0.0005429454270679768,0.0004472655519662613,15.0,0.0,1.0,0.0,2025-02-12 14:48:00+00:00
10604,sell,1,1.0,16,sell,0.0004766991298953562,0.0006095065195279818,42.97302277104165,0.00011067666676471826,0.0003832960937455274,15.0,0.0,1.0,0.0,2025-02-12 14:49:00+00:00
10613,buy,0,1.0,16,buy,-9.030664506873676e-05,0.0006048228719954754,35.38644163339758,4.502094339659092e-05,0.00013979148961500878,15.0,0.0,1.0,0.0,2025-02-12 14:58:00+00:00
10616,sell,1,1.0,16,sell,-0.00021167739126116123,0.0005863096806147933,41.16982762074881,0.0003347694608548716,0.00024122534141802677,15.0,0.0,1.0,0.0,2025-02-12 15:01:00+00:00
10637,buy,1,1.0,14,buy,0.00037149417737383523,0.0005106534433590198,63.83861407579773,1.3817426884209486e-05,0.0002863997898956705,15.0,0.0,1.0,0.0,2025-02-12 15:22:00+00:00
10679,sell,0,1.0,10,sell,8.31883151731762e-05,0.0004432810195217122,44.44896513358254,0.0003456553712252273,0.0003128402915230253,16.0,0.0,0.0,1.0,2025-02-12 16:04:00+00:00
10685,buy,0,1.0,10,buy,-5.404880528006609e-06,0.0004297560345309882,43.46321058455232,0.00020050714479551805,0.00024469094427561987,16.0,0.0,0.0,1.0,2025-02-12 16:10:00+00:00
10686,sell,0,0.5,10,sell,-1.557519024729053e-05,0.00042518524710169367,45.86126682958911,0.00011752526361078771,0.0002401604034925705,16.0,0.0,0.0,1.0,2025-02-12 16:11:00+00:00
10705,buy,1,1.0,9,buy,0.0002608370486202554,0.00037229495023919875,60.88007131105894,0.00013119032782034327,0.00022552642959601385,16.0,0.0,0.0,1.0,2025-02-12 16:30:00+00:00
10772,sell,1,1.0,12,sell,0.00012202517193714867,0.00033733799808136614,45.08446071437557,0.00021356517785341012,0.00017930406369073213,17.0,0.0,0.0,1.0,2025-02-12 17:37:00+00:00
10807,buy,0,1.0,9,buy,-0.0001258719339914907,0.0002876462790119727,48.14348750534813,0.0003067014261617445,0.0002716869882601863,18.0,0.0,0.0,1.0,2025-02-12 18:12:00+00:00
10810,sell,0,0.5,9,sell,-0.00011826759662207756,0.0002920031993726031,46.14316518102562,0.00012751475466329758,0.00027539793097057286,18.0,0.0,0.0,1.0,2025-02-12 18:15:00+00:00
10827,buy,0,0.5,11,buy,-2.6749026421132244e-05,0.0002481307738314226,44.15304156324476,8.960310991708733e-05,0.00020843573616093796,18.0,0.0,0.0,1.0,2025-02-12 18:32:00+00:00
10839,sell,0,0.5,10,sell,-0.00011273920469969488,0.0002566800143836924,44.80893155076476,0.00011374309570789644,0.0001544366430631038,18.0,0.0,0.0,1.0,2025-02-12 18:44:00+00:00
10896,buy,0,1.0,12,buy,-0.0001731699458383044,0.0002353373208770272,64.42357383747377,3.4512689453063276e-05,0.0001247610455824262,19.0,0.0,0.0,1.0,2025-02-12 19:41:00+00:00
10898,sell,0,1.0,12,sell,-9.113210253615548e-05,0.0002418451156821616,72.20468871752439,0.00020251539996791118,8.769389167546792e-05,19.0,0.0,0.0,1.0,2025-02-12 19:43:00+00:00
10902,buy,1,1.0,12,buy,-2.134698676366052e-05,0.0002495984022216176,50.0918237820822,0.000279610685270539,0.0001833373499817978,20.0,0.0,0.0,1.0,2025-02-12 19:47:00+00:00
10917,sell,0,0.5,12,sell,-1.7607380340158395e-05,0.0002037003698339579,58.090499485215325,9.422354449651261e-05,0.00010479188139309116,20.0,0.0,0.0,1.0,2025-02-12 20:02:00+00:00
10927,buy,0,0.5,10,buy,0.00024277819124208922,0.0001920602388453639,76.83618439017305,2.41389465348918e-05,8.103750367907779e-05,20.0,0.0,0.0,1.0,2025-02-12 20:12:00+00:00
10971,sell,0,0.5,12,sell,0.0001815623589573689,0.0002119052969300865,52.1682159653567,9.998500224965001e-05,0.00014411972491405913,21.0,0.0,0.0,1.0,2025-02-12 20:56:00+00:00
10972,buy,0,0.5,13,buy,0.00017531882835910507,0.00020120481172684342,51.65745907336197,1.3791224988308014e-05,0.00013251544456596115,21.0,0.0,0.0,1.0,2025-02-12 20:57:00+00:00
11051,sell,0,0.5,12,sell,-3.352405502548558e-05,0.00014454137909845042,24.105739172011226,1.0338392827824524e-05,0.00011722022365127056,23.0,0.0,0.0,1.0,2025-02-12 23:16:00+00:00
11081,buy,1,1.0,12,buy,0.00027244939583122123,0.00022901202384640752,65.11100275884738,0.00025813130829895596,0.00020296540443078998,23.0,0.0,0.0,1.0,2025-02-12 23:46:00+00:00
11116,sell,0,1.0,22,sell,0.00017797169567264833,0.0002298238468161414,49.92146240436001,6.193814787727172e-05,0.00015449304496705987,0.0,1.0,0.0,0.0,2025-02-13 00:21:00+00:00
11125,buy,0,0.5,19,buy,0.0002221170970898122,0.00021237662901097296,69.69129768453432,0.00013409688327893448,8.081941822815704e-05,0.0,1.0,0.0,0.0,2025-02-13 00:30:00+00:00
11128,sell,0,1.0,18,sell,0.00028022151238098805,0.00020891850656914548,67.28781089379336,1.616065478847954e-05,0.00010629570722957612,0.0,1.0,0.0,0.0,2025-02-13 00:33:00+00:00
11134,buy,0,0.5,15,buy,0.0002751284162093341,0.00022675295252967077,54.58714504953026,0.00016164284154351714,0.00018481333226154627,0.0,1.0,0.0,0.0,2025-02-13 00:39:00+00:00
11149,sell,1,1.0,17,sell,-0.00021205421888924854,0.00030656349434698033,34.40024119255892,1.72172454816704e-05,0.00011664437498794535,1.0,1.0,0.0,0.0,2025-02-13 00:54:00+00:00
11170,buy,0,1.0,21,buy,-0.00035748650439184574,0.0003360340948126916,34.09594867523353,0.0002974021252362172,0.00024629583535943446,1.0,1.0,0.0,0.0,2025-02-13 01:15:00+00:00
11174,sell,1,1.0,22,sell,-0.00038161488759057966,0.00032482886881772186,38.71860534205566,0.00022397689936721045,0.0002066221527550265,1.0,1.0,0.0,0.0,2025-02-13 01:19:00+00:00
11195,buy,1,1.0,19,buy,6.304193479759078e-05,0.00028512133717390153,60.63837544311937,7.22773384730677e-05,0.0002611923149079183,1.0,1.0,0.0,0.0,2025-02-13 01:40:00+00:00
11266,sell,0,1.0,15,sell,0.0001693222898359438,0.0002408695915923939,50.83972196888097,0.00020288683900590451,0.00015674449458069723,3.0,1.0,0.0,0.0,2025-02-13 02:51:00+00:00
11270,buy,0,0.5,16,buy,0.00015342691042122007,0.0002119362753900135,48.878551525248966,0.00011692226217071185,9.144534520720754e-05,3.0,1.0,0.0,0.0,2025-02-13 02:55:00+00:00
11278,sell,0,1.0,14,sell,0.0001990611270508448,0.00018339090226083575,71.41156161406576,0.00023022907793256788,0.00013020030083241095,3.0,1.0,0.0,0.0,2025-02-13 03:03:00+00:00
11280,buy,1,1.0,14,buy,0.00021766688751511138,0.00020357893900015803,62.40559668934417,0.00020276481858567946,0.00025778238366754166,3.0,1.0,0.0,0.0,2025-02-13 03:05:00+00:00
11335,sell,0,1.0,15,sell,0.00045255554985344565,0.00021878099423592776,61.552655676939835,1.3710016023568759e-05,3.867574697419752e-05,4.0,1.0,0.0,0.0,2025-02-13 04:00:00+00:00
11336,buy,0,0.5,15,buy,0.000460344697263155,0.00022512754789091362,68.71911205645716,0.00026384727012305966,0.00011402305429718379,4.0,1.0,0.0,0.0,2025-02-13 04:01:00+00:00
11355,sell,0,0.5,11,sell,0.0002457658913201129,0.0001412195947830215,55.23689186954297,2.0565446964264256e-05,3.699599002332002e-05,4.0,1.0,0.0,0.0,2025-02-13 04:20:00+00:00
11361,buy,0,0.5,11,buy,0.00025690933784668627,0.00016175855827574192,57.12716132141236,0.0001312518098528868,0.00019236397000570025,4.0,1.0,0.0,0.0,2025-02-13 04:26:00+00:00
11379,sell,0,1.0,11,sell,0.000196298560403995,0.00018207237497685095,55.54464488435873,7.538235127826192e-05,0.00011797687016530371,4.0,1.0,0.0,0.0,2025-02-13 04:44:00+00:00
11381,buy,0,0.5,13,buy,0.0001889914482138169,0.00016523240464778023,53.94495058378815,2.0559527542038385e-05,7.586121798435076e-05,4.0,1.0,0.0,0.0,2025-02-13 04:46:00+00:00
11399,sell,0,1.0,9,sell,0.00026793846729817716,0.00019367160513395078,68.82812890277835,2.739580604451724e-05,0.00011631734988874554,5.0,1.0,0.0,0.0,2025-02-13 05:04:00+00:00
11404,buy,0,0.5,10,buy,0.00031372859521129165,0.00017938536228847228,72.12137413124273,1.1983777389301392e-05,4.508181137159322e-05,5.0,1.0,0.0,0.0,2025-02-13 05:09:00+00:00
11429,sell,0,0.5,11,sell,0.00016445356119445688,0.00017493503310545404,44.91703870687922,1.0273251364114966e-05,8.860649600030174e-05,5.0,1.0,0.0,0.0,2025-02-13 05:34:00+00:00
11432,buy,0,1.0,13,buy,8.820496862464939e-05,0.0001813105663774605,33.744915482208626,0.00016203596650341676,8.290971563052698e-05,5.0,1.0,0.0,0.0,2025-02-13 05:37:00+00:00
11433,sell,1,1.0,13,sell,4.301301367922628e-05,0.00019558510020305773,26.99992553983995,0.00033582978227607546,0.00012998514269766317,5.0,1.0,0.0,0.0,2025-02-13 05:38:00+00:00
11471,buy,0,1.0,23,buy,-0.0002988468246042706,0.00031638596116108613,44.278476121830074,7.54498267227012e-05,0.00024441375831189637,6.0,1.0,0.0,0.0,2025-02-13 06:16:00+00:00
11472,sell,1,1.0,22,sell,-0.000315836074295191,0.0003205222696186463,38.396483724289986,0.00033174744105053753,0.00023527936870889728,6.0,1.0,0.0,0.0,2025-02-13 06:17:00+00:00
11507,buy,0,0.5,19,buy,-0.00011731719899221298,0.0003471679107988005,46.746932368202486,0.0004151648393123485,0.0003459213956581694,7.0,1.0,0.0,0.0,2025-02-13 06:52:00+00:00
11521,sell,0,1.0,20,sell,5.980215460672952e-05,0.00029139533556549614,50.29119584364285,3.772633658397371e-05,0.00013316821198380605,7.0,1.0,0.0,0.0,2025-02-13 07:06:00+00:00
11523,buy,1,1.0,20,buy,2.967972390541201e-05,0.00030875350571399807,48.32842521767858,0.00020580331034637168,0.0002038665969514804,7.0,1.0,0.0,0.0,2025-02-13 07:08:00+00:00
11535,sell,0,1.0,18,sell,0.00021045671052794372,0.0003842813960902808,60.68236146111712,0.00010965708857678428,0.00047140628172477297,7.0,1.0,0.0,0.0,2025-02-13 07:20:00+00:00
11538,buy,1,1.0,19,buy,0.00019609115355472332,0.00041268562831386197,53.746724506149235,0.00033695563497445925,0.000283471913401694,7.0,1.0,0.0,0.0,2025-02-13 07:23:00+00:00
11554,sell,1,1.0,25,sell,0.00014673475118480436,0.0004004824250350811,54.4387088380352,6.8555484524393965e-06,8.890334442611901e-05,7.0,1.0,0.0,0.0,2025-02-13 07:39:00+00:00
11561,buy,0,1.0,26,buy,3.4192806842185485e-05,0.0004194686203649956,35.85747108819288,0.0002985192416238386,0.00023689681660488381,7.0,1.0,0.0,0.0,2025-02-13 07:46:00+00:00
11572,sell,0,1.0,23,sell,-0.0001283393545718962,0.0004852580927249405,44.981955473725286,0.0004150964756251014,0.00036569953024851755,8.0,0.0,1.0,0.0,2025-02-13 07:57:00+00:00
11598,buy,0,1.0,23,buy,-0.00037802672985653085,0.00040793536913592636,41.199698306193646,0.00017514548236275318,0.00014363937448743538,8.0,0.0,1.0,0.0,2025-02-13 08:23:00+00:00
11601,sell,1,1.0,22,sell,-0.0004022782443423947,0.0003755819115715147,38.56472994800326,0.00011678491138949847,8.282070663420186e-05,8.0,0.0,1.0,0.0,2025-02-13 08:26:00+00:00
11623,buy,0,1.0,16,buy,-0.0002658244217123032,0.00034233960309684166,51.88442214649795,0.00022664562754220143,0.00012496377976574976,9.0,0.0,1.0,0.0,2025-02-13 08:48:00+00:00
